route_number,route_name,route_destination,day_type,day,time_period,early_stops,late_stops,on-time_stops,key,datetime_x,date,datetime_y,tempmax,tempmin,temp,dew,humidity,precip,snow,windgust,windspeed,visibility
11,Portage-Kildonan,City Hall,Sunday,2025-01-01,09:00-16:00,159,6.0,238.0,11##City Hall##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
47,Transcona - Pembina,Transcona via Regent,Sunday,2025-01-01,09:00-16:00,97,23.0,160.0,47##Transcona via Regent##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
16,Selkirk-Osborne,Southdale Centre,Sunday,2025-01-01,05:00-09:00,6,6.0,197.0,16##Southdale Centre##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
16,Selkirk-Osborne,St.Vital Centre,Sunday,2025-01-01,18:30-22:30,0,33.0,48.0,16##St.Vital Centre##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
672,Killarney,University of Manitoba,Sunday,2025-01-01,18:30-22:30,22,0.0,26.0,672##University of Manitoba##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
71,Arlington,Templeton via Sinclair,Sunday,2025-01-01,05:00-09:00,0,93.0,6.0,71##Templeton via Sinclair##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
93,South St. Vital - St. Marys,St. Vital Centre,Weekday,2024-12-31,16:00-18:30,16,2.0,119.0,93##St. Vital Centre##20241231000000##Weekday##16:00-18:30,2025-01-01 10:30:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
93,South St. Vital - St. Marys,Highbury & Southfields,Weekday,2024-12-31,16:00-18:30,59,0.0,100.0,93##Highbury & Southfields##20241231000000##Weekday##16:00-18:30,2025-01-01 10:30:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
71,Arlington,Portage via Sinclair,Sunday,2025-01-01,05:00-09:00,33,0.0,12.0,71##Portage via Sinclair##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
641,Lindenwoods West,Kenaston via Lindenwoods West,Weekday,2024-12-31,16:00-18:30,38,0.0,57.0,641##Kenaston via Lindenwoods West##20241231000000##Weekday##16:00-18:30,2025-01-01 10:30:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
98,Westdale - Grace Hospital,Grace Hospital,Weekday,2025-01-02,05:00-09:00,4,0.0,120.0,98##Grace Hospital##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
35,Maples Super Express,City Hall,Weekday,2025-01-02,05:00-09:00,40,0.0,210.0,35##City Hall##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
40,All Seasons Express,Balmoral Station,Weekday,2025-01-02,05:00-09:00,38,41.0,125.0,40##Balmoral Station##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
29,Sherbrook - Stafford,Beaumont Station via Stafford,Weekday,2025-01-02,05:00-09:00,86,54.0,203.0,29##Beaumont Station via Stafford##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
89,North Transcona - Kildonan Place,Kildonan Place,Weekday,2025-01-02,16:00-18:30,8,0.0,17.0,89##Kildonan Place##20250102000000##Weekday##16:00-18:30,2025-01-03 10:30:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
635,Osborne Village,Misericordia Health Centre,Weekday,2025-01-02,05:00-09:00,28,0.0,86.0,635##Misericordia Health Centre##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
92,Crossroads Station - Lakeside Meadows,Crossroads Station,Weekday,2025-01-02,05:00-09:00,0,0.0,37.0,92##Crossroads Station##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
90,Kildonan Place - Whellams Lane,Henderson & Whellams,Weekday,2025-01-02,05:00-09:00,48,0.0,110.0,90##Henderson & Whellams##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
15,Sargent-Mountain,Downtown,Weekday,2025-01-02,05:00-09:00,11,0.0,19.0,15##Downtown##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
90,Kildonan Place - Whellams Lane,Henderson & Whellams,Weekday,2025-01-02,09:00-16:00,104,15.0,160.0,90##Henderson & Whellams##20250102000000##Weekday##09:00-16:00,2025-01-03 01:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
53,Norwood,Norwood,Weekday,2025-01-02,05:00-09:00,26,0.0,14.0,53##Norwood##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
56,St. Boniface,St. Boniface,Weekday,2025-01-02,05:00-09:00,0,11.0,76.0,56##St. Boniface##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
87,Industrial,South Transcona,Weekday,2025-01-02,05:00-09:00,0,6.0,96.0,87##South Transcona##20250102000000##Weekday##05:00-09:00,2025-01-02 14:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
30,Inkster Park Express,Downtown,Weekday,2025-01-02,09:00-16:00,14,0.0,10.0,30##Downtown##20250102000000##Weekday##09:00-16:00,2025-01-03 01:00:00+00:00,2025-01-03,2025-01-03 00:00:00+00:00,17.9,-2.7,7.8,-3.8,58.7,0.0,0.0,20.1,9.4,14.7
10,St. Boniface-West Broadway,St. Boniface via Tache,Sunday,2025-01-01,16:00-18:30,4,26.0,83.0,10##St. Boniface via Tache##20250101000000##Sunday##16:00-18:30,2025-01-02 10:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
330,Murray,Riverbend and Main,Sunday,2025-01-01,09:00-16:00,79,13.0,69.0,330##Riverbend and Main##20250101000000##Sunday##09:00-16:00,2025-01-02 01:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
10,St. Boniface-West Broadway,Wolseley-Provencher via Provencher,Sunday,2025-01-01,18:30-22:30,0,186.0,0.0,10##Wolseley-Provencher via Provencher##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
10,St. Boniface-West Broadway,Wolseley via Tache,Sunday,2025-01-01,18:30-22:30,22,18.0,124.0,10##Wolseley via Tache##20250101000000##Sunday##18:30-22:30,2025-01-02 17:00:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
29,Sherbrook - Stafford,Logan via Sherbrook,Sunday,2025-01-01,05:00-09:00,0,20.0,30.0,29##Logan via Sherbrook##20250101000000##Sunday##05:00-09:00,2025-01-01 14:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
79,Charleswood,Polo Park via Kenaston,Sunday,2025-01-01,22:30-05:00,0,2.0,0.0,79##Polo Park via Kenaston##20250101000000##Sunday##22:30-05:00,2025-01-02 03:30:00+00:00,2025-01-02,2025-01-02 00:00:00+00:00,23.7,-2.7,11.5,3.7,70.7,0.002,0.1,30.0,9.3,13.3
16,Selkirk-Osborne,St.Vital Centre,Weekday,2024-12-31,18:30-22:30,0,140.0,22.0,16##St.Vital Centre##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
16,Selkirk-Osborne,Southdale Centre,Weekday,2024-12-31,16:00-18:30,7,0.0,39.0,16##Southdale Centre##20241231000000##Weekday##16:00-18:30,2025-01-01 10:30:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
82,Grace Hospital - Unicity,Unicity,Weekday,2024-12-31,16:00-18:30,1,0.0,95.0,82##Unicity##20241231000000##Weekday##16:00-18:30,2025-01-01 10:30:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
17,McGregor,Misericordia Health Centre,Weekday,2024-12-31,18:30-22:30,48,0.0,30.0,17##Misericordia Health Centre##20241231000000##Weekday##18:30-22:30,2025-01-01 17:00:00+00:00,2025-01-01,2025-01-01 00:00:00+00:00,13.2,8.1,10.4,5.3,79.5,0.009,0.0,18.8,5.8,5.6
96,St. Vital Centre - Windsor Park,Paterson Loop via Southdale,Weekday,2025-01-31,09:00-16:00,34,0.0,10.0,96##Paterson Loop via Southdale##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
694,Wildwood,Seel Station via Wildwood,Weekday,2025-01-31,09:00-16:00,13,0.0,10.0,694##Seel Station via Wildwood##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
20,Academy-Watt,Watt & Leighton,Saturday,2025-02-01,09:00-16:00,93,2.0,157.0,20##Watt & Leighton##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
75,Crosstown East,University of Manitoba,Saturday,2025-02-01,09:00-16:00,398,4.0,227.0,75##University of Manitoba##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
14,Ellice-St. Mary's,Ferry Road,Saturday,2025-02-01,09:00-16:00,173,158.0,816.0,14##Ferry Road##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
33,Maples,Maples via Jefferson,Saturday,2025-02-01,16:00-18:30,4,6.0,48.0,33##Maples via Jefferson##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
662,Richmond,Markham Station via Richmond West,Saturday,2025-02-01,09:00-16:00,156,0.0,89.0,662##Markham Station via Richmond West##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
18,North Main-Corydon,Assiniboine Park,Saturday,2025-02-01,09:00-16:00,353,252.0,602.0,18##Assiniboine Park##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
18,North Main-Corydon,Riverbend,Saturday,2025-02-01,09:00-16:00,139,345.0,284.0,18##Riverbend##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
26,Logan - Berry,Portage & Tylehurst,Saturday,2025-02-01,18:30-22:30,23,0.0,0.0,26##Portage & Tylehurst##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
66,Grant,Downtown (City Hall),Saturday,2025-02-01,18:30-22:30,55,5.0,134.0,66##Downtown (City Hall)##20250201000000##Saturday##18:30-22:30,2025-02-02 17:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
16,Selkirk-Osborne,Tyndall Park via Manitoba,Saturday,2025-02-01,16:00-18:30,19,67.0,93.0,16##Tyndall Park via Manitoba##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
47,Transcona - Pembina,University of Manitoba,Saturday,2025-02-01,05:00-09:00,72,138.0,371.0,47##University of Manitoba##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
11,Portage-Kildonan,Polo Park,Saturday,2025-02-01,16:00-18:30,57,30.0,224.0,11##Polo Park##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
24,Ness Express,City Hall,Saturday,2025-02-01,05:00-09:00,6,105.0,132.0,24##City Hall##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
92,Crossroads Station - Lakeside Meadows,Crossroads Station,Saturday,2025-02-01,09:00-16:00,36,72.0,149.0,92##Crossroads Station##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
676,Bridgwater/River Road,Centre Street via Bridgwater,Saturday,2025-02-01,09:00-16:00,69,161.0,250.0,676##Centre Street via Bridgwater##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
641,Lindenwoods West,Kenaston via Lindenwoods West,Saturday,2025-02-01,16:00-18:30,0,47.0,59.0,641##Kenaston via Lindenwoods West##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
47,Transcona - Pembina,Transcona via Kildare,Saturday,2025-02-01,16:00-18:30,41,110.0,81.0,47##Transcona via Kildare##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
649,Chevrier,Seel Station,Saturday,2025-02-01,09:00-16:00,5,33.0,211.0,649##Seel Station##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
18,North Main-Corydon,Garden City Centre via Jefferson,Saturday,2025-02-01,05:00-09:00,50,0.0,153.0,18##Garden City Centre via Jefferson##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
677,Wilkes,Beaumont station via Industrial Park,Saturday,2025-02-01,05:00-09:00,38,6.0,21.0,677##Beaumont station via Industrial Park##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
650,McGillivray,Fort Whyte Alive,Saturday,2025-02-01,05:00-09:00,25,0.0,43.0,650##Fort Whyte Alive##20250201000000##Saturday##05:00-09:00,2025-02-01 14:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
66,Grant,Unicity,Saturday,2025-02-01,16:00-18:30,40,43.0,133.0,66##Unicity##20250201000000##Saturday##16:00-18:30,2025-02-02 10:30:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
642,Lindenwoods East,Fort Garry Industrial Park via Lindenwoods East,Saturday,2025-02-01,09:00-16:00,28,76.0,241.0,642##Fort Garry Industrial Park via Lindenwoods East##20250201000000##Saturday##09:00-16:00,2025-02-02 01:00:00+00:00,2025-02-02,2025-02-02 00:00:00+00:00,23.4,-0.5,12.4,5.5,74.0,0.033,0.0,32.1,9.8,11.2
44,Grey,Broadway via Louelda,Weekday,2025-01-31,09:00-16:00,21,311.0,115.0,44##Broadway via Louelda##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
95,Tuxedo - Riverview,Shaftesbury Park,Weekday,2025-01-31,09:00-16:00,33,0.0,239.0,95##Shaftesbury Park##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
56,St. Boniface,St. Boniface,Weekday,2025-01-31,16:00-18:30,2,105.0,25.0,56##St. Boniface##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
19,Marion-Logan-Notre Dame,via Drake,Weekday,2025-01-31,18:30-22:30,0,1.0,39.0,19##via Drake##20250131000000##Weekday##18:30-22:30,2025-02-01 17:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
10,St. Boniface-West Broadway,St. Boniface via Tache,Weekday,2025-01-31,09:00-16:00,3,0.0,191.0,10##St. Boniface via Tache##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
19,Marion-Logan-Notre Dame,via Drake,Weekday,2025-01-31,09:00-16:00,347,0.0,392.0,19##via Drake##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
83,Unicity - Strauss Dr - Murray Industrial Park,Unicity,Weekday,2025-01-31,16:00-18:30,30,63.0,189.0,83##Unicity##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
55,St. Anne's,St. Anne's & Niakwa,Weekday,2025-01-31,18:30-22:30,0,5.0,0.0,55##St. Anne's & Niakwa##20250131000000##Weekday##18:30-22:30,2025-02-01 17:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
53,Norwood,Downtown,Weekday,2025-01-31,16:00-18:30,0,3.0,53.0,53##Downtown##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
33,Maples,Downtown,Weekday,2025-01-31,16:00-18:30,106,0.0,180.0,33##Downtown##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
10,St. Boniface-West Broadway,St. Boniface via Provencher,Weekday,2025-01-31,16:00-18:30,15,7.0,50.0,10##St. Boniface via Provencher##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
19,Marion-Logan-Notre Dame,via Autumnwood,Weekday,2025-01-31,16:00-18:30,95,61.0,87.0,19##via Autumnwood##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
68,Grosvenor,Stradbrook & Osborne,Weekday,2025-01-31,16:00-18:30,0,1.0,21.0,68##Stradbrook & Osborne##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
693,Waverley Heights,Markham Station,Weekday,2025-01-31,16:00-18:30,68,8.0,94.0,693##Markham Station##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
50,Archibald,University of Winnipeg,Weekday,2025-01-31,16:00-18:30,114,15.0,37.0,50##University of Winnipeg##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
55,St. Anne's,University of Winnipeg via Meadowood,Weekday,2025-01-31,18:30-22:30,21,0.0,98.0,55##University of Winnipeg via Meadowood##20250131000000##Weekday##18:30-22:30,2025-02-01 17:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
95,Tuxedo - Riverview,Polo Park,Weekday,2025-01-31,18:30-22:30,33,0.0,70.0,95##Polo Park##20250131000000##Weekday##18:30-22:30,2025-02-01 17:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
693,Waverley Heights,Markham Station,Weekday,2025-01-31,18:30-22:30,0,13.0,4.0,693##Markham Station##20250131000000##Weekday##18:30-22:30,2025-02-01 17:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
15,Sargent-Mountain,Mountain & Fife,Weekday,2025-01-31,09:00-16:00,134,35.0,129.0,15##Mountain & Fife##20250131000000##Weekday##09:00-16:00,2025-02-01 01:00:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
25,Ness Super Express,Unicity,Weekday,2025-01-31,16:00-18:30,35,56.0,127.0,25##Unicity##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
12,William,City Hall,Weekday,2025-01-31,16:00-18:30,39,143.0,104.0,12##City Hall##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
10,St. Boniface-West Broadway,Wolseley-Provencher via Provencher,Weekday,2025-02-03,05:00-09:00,21,20.0,35.0,10##Wolseley-Provencher via Provencher##20250203000000##Weekday##05:00-09:00,2025-02-03 14:00:00+00:00,2025-02-03,2025-02-03 00:00:00+00:00,37.8,16.3,27.8,19.0,69.3,0.0,0.0,24.2,7.7,14.9
44,Grey,Broadway via London,Weekday,2025-02-03,05:00-09:00,47,86.0,297.0,44##Broadway via London##20250203000000##Weekday##05:00-09:00,2025-02-03 14:00:00+00:00,2025-02-03,2025-02-03 00:00:00+00:00,37.8,16.3,27.8,19.0,69.3,0.0,0.0,24.2,7.7,14.9
38,Salter,Templeton & McPhillips,Weekday,2025-02-03,05:00-09:00,53,87.0,255.0,38##Templeton & McPhillips##20250203000000##Weekday##05:00-09:00,2025-02-03 14:00:00+00:00,2025-02-03,2025-02-03 00:00:00+00:00,37.8,16.3,27.8,19.0,69.3,0.0,0.0,24.2,7.7,14.9
21,Portage Express,City Hall,Weekday,2025-02-03,05:00-09:00,224,316.0,578.0,21##City Hall##20250203000000##Weekday##05:00-09:00,2025-02-03 14:00:00+00:00,2025-02-03,2025-02-03 00:00:00+00:00,37.8,16.3,27.8,19.0,69.3,0.0,0.0,24.2,7.7,14.9
11,Portage-Kildonan,North Kildonan via Donwood,Weekday,2025-01-31,16:00-18:30,20,44.0,69.0,11##North Kildonan via Donwood##20250131000000##Weekday##16:00-18:30,2025-02-01 10:30:00+00:00,2025-02-01,2025-02-01 00:00:00+00:00,10.0,-3.0,5.6,-0.1,76.9,0.005,0.0,19.7,7.1,11.4
